#kx ky kz Ni-Ni Co-Co Cr-Cr Ni-Co Ni-Cr Co-Cr (meV)
-0.5000 -0.4000 0.1667 18.0678 7.3153 11.0985 11.3555 14.1277 8.9390
-0.5000 -0.4000 0.2000 16.9929 6.6955 10.3649 10.6127 13.2676 8.4337
-0.5000 -0.4000 0.2333 15.7364 6.0362 9.5861 9.7675 12.3009 7.8624
-0.5000 -0.4000 0.2667 14.4041 5.3803 8.8724 8.8807 11.3321 7.2781
-0.5000 -0.4000 0.3000 13.1084 4.7660 8.3239 8.0132 10.4622 6.7272
-0.5000 -0.4000 0.3333 11.9643 4.2316 8.0199 7.2275 9.7823 6.2501
-0.5000 -0.4000 0.3667 11.0824 3.8173 8.0002 6.5884 9.3613 5.8798
-0.5000 -0.4000 0.4000 10.5534 3.5655 8.2415 6.1587 9.2280 5.6389
-0.5000 -0.4000 0.4333 10.4257 3.5140 8.6349 5.9888 9.3484 5.5317
-0.5000 -0.4000 0.4667 10.6747 3.6807 8.9819 6.0961 9.6088 5.5325
-0.5000 -0.3667 -0.5000 7.9580 2.2570 7.6300 4.0810 7.7277 4.0845
-0.5000 -0.3667 -0.4667 7.8379 2.4056 6.8625 4.0649 7.2336 3.7320
-0.5000 -0.3667 -0.4333 7.9729 2.7346 5.7879 4.2981 6.6721 3.4395
-0.5000 -0.3667 -0.4000 8.1746 3.1114 4.4677 4.6226 5.9790 3.1265
-0.5000 -0.3667 -0.3667 8.2077 3.3706 3.0251 4.8316 5.1148 2.7065
-0.5000 -0.3667 -0.3333 7.9417 3.4080 1.6426 4.7929 4.1374 2.1648
-0.5000 -0.3667 -0.3000 7.4610 3.2494 0.5373 4.5422 3.2278 1.5976
-0.5000 -0.3667 -0.2667 7.0191 3.0311 -0.0999 4.2560 2.6222 1.1683
-0.5000 -0.3667 -0.2333 6.8913 2.9182 -0.1596 4.1431 2.5093 1.0273
-0.5000 -0.3667 -0.2000 7.2587 3.0340 0.3720 4.3524 2.9736 1.2607
-0.5000 -0.3667 -0.1667 8.1726 3.4310 1.4305 4.9402 3.9947 1.8805
-0.5000 -0.3667 -0.1333 9.5723 4.0923 2.8987 5.8766 5.4728 2.8367
-0.5000 -0.3667 -0.1000 11.3180 4.9453 4.6260 7.0662 7.2554 4.0330
-0.5000 -0.3667 -0.0667 13.2240 5.8797 6.4444 8.3729 9.1609 5.3428
-0.5000 -0.3667 -0.0333 15.0918 6.7706 8.1844 9.6459 11.0027 6.6281
-0.5000 -0.3667 0.0000 16.7403 7.5050 9.6949 10.7482 12.6139 7.7621
-0.5000 -0.3667 0.0333 18.0324 8.0049 10.8641 11.5800 13.8707 8.6512
-0.5000 -0.3667 0.0667 18.8881 8.2390 11.6332 12.0913 14.7064 9.2479
-0.5000 -0.3667 0.1000 19.2830 8.2190 11.9983 12.2785 15.1107 9.5505
-0.5000 -0.3667 0.1333 19.2350 7.9840 12.0011 12.1697 15.1173 9.5904
-0.5000 -0.3667 0.1667 18.7887 7.5831 11.7138 11.8080 14.7877 9.4154
-0.5000 -0.3667 0.2000 18.0024 7.0619 11.2244 11.2390 14.1967 9.0764
-0.5000 -0.3667 0.2333 16.9426 6.4572 10.6260 10.5050 13.4236 8.6186
-0.5000 -0.3667 0.2667 15.6815 5.7975 10.0081 9.6453 12.5467 8.0796
-0.5000 -0.3667 0.3000 14.2969 5.1071 9.4492 8.6984 11.6399 7.4894
-0.5000 -0.3667 0.3333 12.8716 4.4114 9.0065 7.7065 10.7678 6.8721
-0.5000 -0.3667 0.3667 11.4905 3.7417 8.7023 6.7180 9.9787 6.2477
-0.5000 -0.3667 0.4000 10.2365 3.1388 8.5106 5.7907 9.2965 5.6348
-0.5000 -0.3667 0.4333 9.1872 2.6539 8.3504 4.9930 8.7159 5.0536
-0.5000 -0.3667 0.4667 8.4107 2.3439 8.0990 4.4002 8.2070 4.5284
-0.5000 -0.3333 -0.5000 5.9469 1.1516 6.6873 2.6262 6.3943 3.1721
-0.5000 -0.3333 -0.4667 4.9813 0.8831 5.5541 2.0093 5.3507 2.4187
-0.5000 -0.3333 -0.4333 4.5361 0.9082 4.3066 1.8102 4.4705 1.8699
-0.5000 -0.3333 -0.4000 4.6167 1.1947 3.0500 2.0139 3.7925 1.5292
-0.5000 -0.3333 -0.3667 5.0576 1.6248 1.8655 2.4758 3.2715 1.3199
-0.5000 -0.3333 -0.3333 5.5739 2.0327 0.8064 2.9683 2.8114 1.1286
-0.5000 -0.3333 -0.3000 5.9294 2.2941 -0.0606 3.3079 2.3667 0.8923
-0.5000 -0.3333 -0.2667 6.0927 2.4027 -0.6277 3.4684 2.0137 0.6571
-0.5000 -0.3333 -0.2333 6.2352 2.4649 -0.7744 3.5783 1.9181 0.5513
-0.5000 -0.3333 -0.2000 6.5961 2.6245 -0.4207 3.8211 2.2378 0.7087
-0.5000 -0.3333 -0.1667 7.3506 2.9892 0.4417 4.3347 3.0515 1.2086
-0.5000 -0.3333 -0.1333 8.5523 3.5950 1.7502 5.1664 4.3387 2.0556
-0.5000 -0.3333 -0.1000 10.1398 4.4053 3.3870 6.2737 5.9966 3.1873
-0.5000 -0.3333 -0.0667 11.9698 5.3288 5.1980 7.5482 7.8667 4.4922
-0.5000 -0.3333 -0.0333 13.8586 6.2464 7.0140 8.8486 9.7662 5.8338
-0.5000 -0.3333 0.0000 15.6239 7.0429 8.6752 10.0360 11.5202 7.0782
-0.5000 -0.3333 0.0333 17.1178 7.6349 10.0548 11.0033 12.9904 8.1205
